text,16,corona,crisis,everyone,fending,got,immune,know,real,system
Anyone who's tested positive for COVID-?   That's a pre-existing condition—one that won't be protected if… ,0,0,0,0,0,0,0,0,0,0
A mask alone will not prevent health care workers with early Covid- from contaminating their hands and spreading… ,0,0,0,0,0,0,0,0,0,0
"Pubs and restaurants in England must have a 10pm closing time from Thursday in battle against , PM to say ",0,0,0,0,0,0,0,0,0,0
"#Iran # update: Over 106,800 deaths, Khamenei blames the people for Covid- crisis… ",0,0,1,0,0,0,0,0,0,0
BREAKING: The CDC has removed from its website the undisputed scientific FACT that Covid- is spread by airborne a… ,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
"Trump Coronavirus Task Force “was like a family office meets organized crime, melded with Lord of the Flies. It was… ",0,0,0,0,0,0,0,0,0,0
Kentucky doctor who urged mask-wearing early on dies of Covid- ,0,0,0,0,0,0,0,0,0,0
"Nearly 200,000 Americans have died. Almost seven million Americans have been infected. The sudden removal of CDC gu… ",0,0,0,0,0,0,0,0,0,0
"Stock investors focused on new worries about the  and economy, selling into a market Monday that was alr… ",0,0,0,0,0,0,0,0,0,0
Warning From Jesus 2nd wave IS REAL!  tests contaminated ,0,0,0,0,0,0,0,0,1,0
When ,0,0,0,0,0,0,0,0,0,0
"$1 billion Rapid Housing Initiative, $236.7 million for Reaching Home to address #homelessness in light of #COVID-1… ",0,0,0,0,0,0,0,0,0,0
Bill Gates tells Chris Wallace Trump's travel ban may have worsened  pandemic ,0,0,0,0,0,0,0,0,0,0
Resident Doctor Dies of Coronavirus at 28 After Treating COVID- Positive Patients in the ER​ ,0,0,0,0,0,0,0,0,0,0
 ,0,0,0,0,0,0,0,0,0,0
Some context on the significance of tmrw in our national life: it will be only the third PM’s address to the nation… ,0,0,0,0,0,0,0,0,0,0
The Taj Mahal reopened on Monday (9/21) after being closed to visitors for six months because of the  pa… ,0,0,0,0,0,0,0,0,0,0
"After dwindling Covid- cases, UK PM Johnson hopes for normalcy by Christmas ",0,0,0,0,0,0,0,0,0,0
CDC Reverses Guidance On If Coronavirus Is Airbone - NBC New York ,0,0,0,0,0,0,0,0,0,0
Loveland’s Resurrection Christian High School closed because student tested positive for COVID- ,0,0,0,0,0,0,0,0,0,0
"Almost 200K Americans dead, businesses & ; families hanging by a thread—yet Republicans are sticking to their sickeni… ",0,0,0,0,0,0,0,0,0,0
"Almost 200K Americans dead, businesses & ; families hanging by a thread—yet Republicans are sticking to their sickeni… ",0,0,0,0,0,0,0,0,0,0
"""Those were the bells at the Washington National Cathedral. The church tolled its morning bells 200 times on Sunday… ",0,0,0,0,0,0,0,0,0,0
🚨BREAKING: In huge victory for   ✅extends online and mail in regi… ,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
" And  Bankrupting the government while 200,000 people died of .  ",0,0,0,0,0,0,0,0,0,0
Nevada is now the 7th state to quietly reverse their decision to block HCQ prescriptions for COVID-. Physicians i… ,0,0,0,0,0,0,0,0,0,0
Roland-Garros tournament officials have confirmed that a female player in the qualifying rounds has tested positive… ,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
BE A PATRIOT  TESTING & ; MITIGATION & ; DISTANCING & ; FACE MASKS ARE KEY   BE 6' APART OR 6' BELOW    ASK AMERICANS TO… ,0,0,0,0,0,0,0,0,0,0
"Nearly 200,000 Americans have died. Almost seven million Americans have been infected. The sudden removal of CDC gu… ",0,0,0,0,0,0,0,0,0,0
"Getting a call from 304-293-1003 or 304-293-6006? ANSWER IT! 📲  If you're in quarantine, our Shared Services team w… ",0,0,0,0,0,0,0,0,0,0
Anyone who's tested positive for COVID-?   That's a pre-existing condition—one that won't be protected if… ,0,0,0,0,0,0,0,0,0,0
"You should be angry this morning that the GOP Senate, which has chosen not to pass  relief for nearly fi… ",0,0,0,0,0,0,0,0,0,0
"Nearly 200,000 Americans have died. Almost seven million Americans have been infected. The sudden removal of CDC gu… ",0,0,0,0,0,0,0,0,0,0
"Trump-loving former GOP official who hated face masks, Tony Tenpenny, dies from COVID-  ",0,0,0,0,0,0,0,0,0,0
"We mourn the mothers and fathers, brothers and sisters, grandparents, friends, and loved ones who have been lost to… ",0,0,0,0,0,0,0,0,0,0
BREAKING: The CDC has removed from its website the undisputed scientific FACT that Covid- is spread by airborne a… ,0,0,0,0,0,0,0,0,0,0
"Not a single person has died from the virus in Toronto in September.  The last death was Aug. 28, almost a month ag… ",0,0,0,0,0,0,0,0,0,0
🚨BREAKING: In huge victory for   ✅extends online and mail in regi… ,0,0,0,0,0,0,0,0,0,0
Conservationists demand closer scrutiny of global wildlife trade  'We're working with charity Space for Giants to p… ,0,0,0,0,0,0,0,0,0,0
"Once again, Dr. Scott Atlas shreds the COVID- hysteria & ; the pseudoscience surrounding reported cases on college… ",0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
President of Guinea Republic🇬🇳 beating up a minister who stole COVID  funds. When will my country 🇳🇬 be like this? ,0,0,0,0,0,0,0,0,0,0
WATCH: Minnesota voter agrees that President Trump “did everything that he could” to stop the spread of the coronav… ,0,0,0,0,0,0,0,0,0,0
Compton Mayor Aja Brown is creating a new program to guarantee a basic income for 800 residents in the community du… ,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
Pro wrestler Johnny Meadows dead from COVID- complications at 59 ,0,0,0,0,0,0,0,0,0,0
Germany's health minister tests positive for COVID- ,0,0,0,0,0,0,0,0,0,0
"A generous, intelligent review of my new book from ",0,0,0,0,0,0,0,0,0,0
Senate Democrats just used the filibuster — which they say they dislike — to kill another  relief packag… ,0,0,0,0,0,0,0,0,0,0
"More than anything, *if* Trent Brown tested positive for COVID-, I hope he’s ok and that the people around him (f… ",0,0,0,0,0,0,0,0,0,0
"In other breaking news, research shows that water is wet.   ",0,0,0,0,0,0,0,0,0,0
"Now we've got a question about COVID-.   ""COVID has drastically affected how we provide service.""  He said in Ric… ",0,0,0,0,0,1,0,0,0,0
"The news has barely mentioned it, but Big Pharma company Gilead is charging $3,000 for a  drug that cost… ",0,0,0,0,0,0,0,0,0,0
Going to stop live tweeting this meeting because I'm working on several things at once. And they are all COVID- r… ,0,0,0,0,0,0,0,0,0,0
The PM has lied to the House of Commons.  Before Covid I was fixing his mess at TfL- reducing the deficit by 71% si… ,0,0,0,0,0,0,0,0,0,0
The volunteer did not receive the vaccine. Why the misleading headline? #COVID__ ,0,0,0,0,0,0,0,0,0,0
Disturbing decision by ,0,0,0,0,0,0,0,0,0,0
"The risk of COVID- exposure onboard an aircraft is “virtually non-existent,” according to a new study by Boeing,… ",0,0,0,0,0,0,0,0,0,0
None of the trials of Covid- candidate vaccines can detect a reduction in serious outcomes such as hospitalisatio… ,0,0,0,0,0,0,0,0,0,0
Carroll County sees third COVID- death of over-65 community member in 8 days - Baltimore Sun ,0,0,0,0,0,0,0,0,0,0
It is far past time the Administration be truthful with the American people and implement a national plan to contai… ,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
Atlanta the only place that don’t give af about COVID-... I’m outta town and even the homeless people out here wearing mask 😂😂😂,0,0,0,0,0,0,0,0,0,0
#SanctionErdogan #ArtsakhStrong #StopErdogan #Azerbaijan attacked #ArtsakhRepublic 24 days 16 hours 48 minutes 37 s… ,1,0,0,0,0,0,0,0,0,0
Real Madrid 0-3 Shakhtar Donetsk  A reminder that Shakhtar are missing 10 first-team players due to COVID- 😳 ,0,0,0,0,0,0,0,0,1,0
"Black Friday will look different this year, as businesses choose to put sales online in order to reduce overcrowdin… ",0,0,0,0,0,0,0,0,0,0
 sister duo did not leave… ,0,0,0,0,0,0,0,0,0,0
Looking to the past to better understand the COVID- anti-mask movement. ,0,0,0,0,0,0,0,0,0,0
I won't lie...I won't fly...here is just 1 reason why.  The incident occurred three months ago on a flight from Ari… ,0,0,0,0,0,0,0,0,0,0
TripsGuard – COVID- Travel Related Restrictions Worldwide. ,0,0,0,0,0,0,0,0,0,0
"Former President Obama blasted President Trump’s handling of the  pandemic, his response to racial unres… ",0,0,0,0,0,0,0,0,0,0
#MoscowMitch Says NYET To Americans  He urged White House against large stimulus deal as #Pelosi and #Mnuchin talk… ,0,0,0,0,0,0,0,0,0,0
Hamilton County Could Soon Turn 'Purple' On Ohio's COVID- Advisory Map ,0,0,0,0,0,0,0,0,0,0
Compton Mayor Aja Brown is creating a new program to guarantee a basic income for 800 residents in the community du… ,0,0,0,0,0,0,0,0,0,0
Rick Bright claims Trump is 'hiding the truth' of Covid from Americans. ,0,0,0,0,0,0,0,0,0,0
COVID- internment c  conspiracy totally false: PM ,0,0,0,0,0,0,0,0,0,0
hit my vape stealthily (tobacco free c us) and since I was tryna b quick it went down the wrong pipe(????) and I… ,0,0,0,0,0,0,0,0,0,0
"Arizona government and health officials likely won't tell you that, in Maricopa County, there have been over 3x the… ",0,0,0,0,0,0,0,0,0,0
Florida investigating all COVID- deaths - South Florida Sun-Sentinel ,0,0,0,0,0,0,0,0,0,0
 Them politician don’t give a single fucc… ,0,0,0,0,0,0,0,0,0,0
"The news has barely mentioned it, but Big Pharma company Gilead is charging $3,000 for a  drug that cost… ",0,0,0,0,0,0,0,0,0,0
Economist Emily Oster has some rules for helping stressed parents make better decisions during the  pand… ,0,0,0,0,0,0,0,0,0,0
"Eight months into the pandemic and following pleas from educators and parents, Illinois has decided it will publish… ",0,0,0,0,0,0,0,0,0,0
How does contact tracing - a key strategy against COVID- - successfully operate in South Korea? Justin Fendos at… ,0,0,0,0,0,0,0,0,0,0
#NUEST's #Baekho Opens Up About Future Goals + Missing His Fans During COVID- Pandemic ,0,0,0,0,0,0,0,0,0,0
Senate Democrats block $500 billion COVID- relief bill ,0,0,0,0,0,0,0,0,0,0
Ouch - one to watch:  ,0,0,0,0,0,0,0,0,0,0
Dhinasakthi Tamil daily coverage of auto awareness c aign on   prevention second phase third day at Ariyam… ,0,0,0,0,0,0,0,0,0,0
"Alta. minister tests positive for COVID-, Kenney self-isolating ",0,0,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0,0,0
"Tennessee adds 2,292  infections, a daily positivity rate of 11.8%. This is the first time we've had a 1… ",0,0,0,0,0,0,0,0,0,0
"I’m due for a vacation. Corona virus is still here, yeah I know but at this point I’m just going to have to pray ab… ",0,1,0,0,0,0,0,1,0,0
.,0,0,0,0,0,0,0,0,0,0
Top health officials share an update on Wednesday assessing the U.S. COVID- response and efforts to develop a vac… ,0,0,0,0,0,0,0,0,0,0
"30,829,609 people worldwide have recovered from the  as of today.",0,0,0,0,0,0,0,0,0,0
"Supervisor: ""And what do we say to the god of full-time jobs?"" Me: (coughs) oh shit it's corona",0,1,0,0,0,0,0,0,0,0
Mob distribute alleged COVID- Palliatives found inside Oba of Lagos's palace  ,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
South Carolinians have pitched in to help their neighbors survive the COVID- crisis.   Now Congress needs to do i… ,0,0,1,0,0,0,0,0,0,0
Fury over £1billion  deals as Tories hand out huge contracts to pals ,0,0,0,0,0,0,0,0,0,0
Coronavirus releasing trailer for next season even before this season is done.,0,0,0,0,0,0,0,0,0,0
"There's only $600 for you in the Coronavirus Relief Bill, but there's $33 million for the overthrow of the Venezuel… ",0,0,0,0,0,0,0,0,0,0
young patients for COVID- specimen collection and testing. Compared with non-Hispanic white children and after ad… ,0,0,0,0,0,0,0,0,0,0
"Today, I spoke on the Senate Floor about my bipartisan Save Our Stages legislation being included in the … ",0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
How to Get Your Retirement Confidence Back After COVID-  ,0,0,0,0,0,0,0,0,0,0
"In a press release published today, the #FBI and health partners are warning the public about several emerging frau… ",0,0,0,0,0,0,0,0,0,0
6 Working From Home Tips During the COVID- Pandemic #CRE #WFH #COVID- #NewNormal #TenantTips      ,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
"NEW: Dallas County Reports 1,814 New Positive 20 Novel Coronavirus (COVID-) Cases and 23 Deaths Including 159 P… ",0,0,0,0,0,0,0,0,0,0
"Congress COVID- relief bill includes $15 billion for Broadway, small music venues, movie theaters ",0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
You can lead like Rudolph!  Follow local #PublicHealth guidelines.  #CSAC #California #CACounties #Coronavirus… ,0,0,0,0,0,0,0,0,0,0
WATCH LIVE: Premier Gladys Berejiklian and NSW Chief Health Officer Dr Kerry Chant provide a COVID- update for NS… ,0,0,0,0,0,0,0,0,0,0
"If you own a racehorse, the  stimulus legislation has a tax break for you ",0,0,0,0,0,0,0,0,0,0
COVID- does not discriminate and will always find the weakest link in our border controls.  Quarantine is a feder… ,0,0,0,0,0,0,0,0,0,0
"My home town As COVID- Ravaged This Iowa City, Officials Discovered Meatpacking Executives Were the Ones in Charg… ",0,0,0,0,0,0,0,0,0,0
How effective have COVID- control measures been in the UK? ,0,0,0,0,0,0,0,0,0,0
A message worth hearing: A COVID- Admonition ***EXPLICIT ,0,0,0,0,0,0,0,0,0,0
"If you feel unwell or have even mild  (COVID-) symptoms, please get tested immediately.  There are alm… ",0,0,0,0,0,0,0,0,0,0
"And I calculate the total number of infected people in Tokyo on Dec 20  (51,838 cumulative positives)  - (45,284 tr… ",0,0,0,0,0,0,0,0,0,0
"Ana Navarro says it’s “immoral” for people who have enabled “Donald Trump downplaying the Covid virus, calling it a… ",0,0,0,0,0,0,0,0,0,0
my final piece of the year is live!! i looked into how the pandemic has impacted the way university students take d… ,0,0,0,0,0,0,0,0,0,0
The Mexican government misled the public about the  outbreak in Mexico City.  Its own data should have t… ,0,0,0,0,0,0,0,0,0,0
Nothing seemed amiss with Dodgers scout Jairo Castillo last month at a showcase in Tijuana.  But less than two week… ,0,0,0,0,0,0,0,0,0,0
Supreme Court Justices Can Get Vaccinated Now. The Rest Of The Courts Are On Their Own. ,0,0,0,0,0,0,0,0,0,0
"why does the new # stimulus bill contain $500,000,000 for Israel? ",0,0,0,0,0,0,0,0,0,0
"Infuriating COVID- ‘stimulus’ bill is loaded with billions in aid… for Sudan, Egypt, Ukraine, and others... Peasa… ",0,0,0,0,0,0,0,0,0,0
The COVID- stimulus bill would make illegal streaming a felony ,0,0,0,0,0,0,0,0,0,0
COVID- relief bill includes hundreds of millions of dollars in Palestinian aid: report  That sure doesn't sound l… ,0,0,0,0,0,0,0,0,0,0
Literally nobody:  COVID- mutating: ,0,0,0,0,0,0,0,0,0,0
‘They hate you’: Coronavirus stimulus bill includes no less than $10 million for ‘gender programs’ in Pakistan… ,0,0,0,0,0,0,0,0,0,0
Congress Reaches Deal On $900 Billion COVID- Relief Package | TODAY ,0,0,0,0,0,0,0,0,0,0
It’s good to be rich. They get free lunch from Republican pals for your ‘COVID- relief’ ,0,0,0,0,0,0,0,0,0,0
if ur nonblack and u think u feel powers coming in its . go see a doctor.,0,0,0,0,0,0,0,0,0,0
👇👇👇 Questions #MSM will never ask #GladysCluster #GladysMustGo #COVID #Covid_ #COVIDnsw #ScottyTheSimp #auspol ,0,0,0,0,0,0,0,0,0,0
"There's only $600 for you in the Coronavirus Relief Bill, but there's $33 million for the overthrow of the Venezuel… ",0,0,0,0,0,0,0,0,0,0
Is there some law that only public officials who spread the  go to the front of the law for the vaccine?,0,0,0,0,0,0,0,0,0,0
.  ,0,0,0,0,0,0,0,0,0,0
if ur nonblack and u think u feel powers coming in its . go see a doctor.,0,0,0,0,0,0,0,0,0,0
"Expect 6,000 daily COVID deaths by end January, and who knows what from Trump.  America’s darkest winter begins tod… ",0,0,0,0,0,0,0,0,0,0
WATCH LIVE: We have the latest on the  pandemic after President-elect Joe Biden receives a vaccine. ,0,0,0,0,0,0,0,0,0,0
"Guelph Public Library Moves to Curbside Pickup in Response to Provincial COVID- Lockdown starting on Monday, Dece… ",0,0,0,0,0,0,0,0,0,0
The new COVID- relief bill will allow prosperity gospel pastors and wealthy megachurches to receive a second roun… ,0,0,0,0,0,0,0,0,0,0
"Given the conditions in the State due to mismanagement of Coronavirus,the 3-Capitals move seemed profoundly ill-tim… ",0,0,0,0,0,0,0,0,0,0
My brother has a mutated strain of Covid-; he woke up BLIND & ; an ambulance took him to the ER. I guess it's a rar… ,0,0,0,0,0,0,0,0,0,0
